HOME_COUNTY_FIPS,STOP_DATE,STOP_COUNTY_FIPS,VISIT_CT,visit_ct_P8,visit_ct_P5,visit_ct_P3,visit_ct_P1,visit_ct_P05,visit_ct_P01,visit_ct_P005
06001,2019-03-17 00:00:00.000,06061,2,3,0,21,25,6,0,272
06001,2019-03-17 00:00:00.000,06067,6,11,11,11,42,5,255,374
06001,2019-03-17 00:00:00.000,06075,35,46,50,57,89,241,622,1719
06001,2019-03-17 00:00:00.000,06077,1,1,0,0,0,4,0,28
06001,2019-03-17 00:00:00.000,06081,11,10,18,17,65,81,668,1145
06001,2019-03-17 00:00:00.000,06085,19,27,26,34,49,103,452,1520
06001,2019-03-17 00:00:00.000,06095,5,7,4,4,4,72,523,424
06001,2019-03-17 00:00:00.000,06097,1,2,1,7,0,0,0,0
06001,2019-03-17 00:00:00.000,06111,3,6,3,1,0,14,351,433
06001,2019-03-17 00:00:00.000,06113,1,2,2,0,7,0,0,145
06001,2019-03-17 00:00:00.000,32003,5,3,7,4,10,67,7,169
06001,2019-03-17 00:00:00.000,32029,2,2,1,13,0,0,19,152
06001,2019-03-17 00:00:00.000,32031,2,4,4,5,39,16,11,0
06001,2019-03-17 00:00:00.000,56021,1,1,2,0,0,28,0,0
06001,2019-03-18 00:00:00.000,04013,1,1,2,0,1,0,287,0
06001,2019-03-18 00:00:00.000,04025,3,5,4,4,0,16,59,0
06001,2019-03-18 00:00:00.000,06001,480,568,647,696,2072,3641,20063,36359
06001,2019-03-18 00:00:00.000,06005,1,0,2,2,0,0,0,0
06001,2019-03-18 00:00:00.000,06013,23,34,30,27,173,225,507,484
06001,2019-03-18 00:00:00.000,06031,1,2,2,3,0,0,110,0
06001,2019-03-18 00:00:00.000,06041,2,2,2,4,0,0,66,0
06001,2019-03-18 00:00:00.000,06061,1,1,4,6,11,0,0,0
06001,2019-03-18 00:00:00.000,06067,1,1,0,0,3,7,0,408
06001,2019-03-18 00:00:00.000,06071,1,0,0,1,0,0,4,0
06001,2019-03-18 00:00:00.000,06075,46,55,60,79,229,358,1156,3907
06001,2019-03-18 00:00:00.000,06077,1,0,0,7,7,29,0,4
06001,2019-03-18 00:00:00.000,06081,41,45,68,85,175,385,1113,2386
06001,2019-03-18 00:00:00.000,06085,37,33,48,65,189,288,1704,4036
06001,2019-03-18 00:00:00.000,06095,2,3,2,0,9,1,621,343
06001,2019-03-18 00:00:00.000,06099,3,2,1,3,0,26,85,185
06001,2019-03-18 00:00:00.000,06113,2,2,1,6,0,12,2,420
06001,2019-03-18 00:00:00.000,32003,3,6,5,9,34,14,191,190
06001,2019-03-18 00:00:00.000,49053,2,3,1,2,20,38,43,236
06001,2019-03-18 00:00:00.000,51107,2,5,0,0,0,17,91,0
06001,2019-03-18 00:00:00.000,51187,1,3,2,14,0,0,0,140
06001,2019-03-18 00:00:00.000,56021,2,2,3,0,0,0,0,88
06001,2019-03-19 00:00:00.000,04005,2,1,1,0,0,17,53,245
06001,2019-03-19 00:00:00.000,04013,3,3,3,3,11,0,0,0
06001,2019-03-19 00:00:00.000,04025,2,7,3,3,6,0,0,702
06001,2019-03-19 00:00:00.000,06001,483,564,638,931,1868,4333,17676,33085
06001,2019-03-19 00:00:00.000,06007,10,10,8,12,1,42,152,223
06001,2019-03-19 00:00:00.000,06009,7,8,4,12,28,25,468,670
06001,2019-03-19 00:00:00.000,06013,28,45,33,54,144,276,1863,2154
06001,2019-03-19 00:00:00.000,06041,6,6,7,5,29,96,7,145
06001,2019-03-19 00:00:00.000,06059,2,2,2,2,20,0,0,90
06001,2019-03-19 00:00:00.000,06075,67,65,67,140,332,331,2635,4503
06001,2019-03-19 00:00:00.000,06077,5,7,5,12,0,22,34,351
06001,2019-03-19 00:00:00.000,06081,23,32,27,46,31,50,810,1058
06001,2019-03-19 00:00:00.000,06085,32,52,35,24,188,359,749,2894
06001,2019-03-19 00:00:00.000,06095,5,6,1,8,43,10,175,1335
06001,2019-03-19 00:00:00.000,06111,3,4,5,13,13,5,41,64
06001,2019-03-19 00:00:00.000,06113,4,3,0,5,29,38,288,1124
06001,2019-03-19 00:00:00.000,08031,1,1,0,0,9,27,19,0
06001,2019-03-19 00:00:00.000,08123,1,3,1,0,1,0,33,393
06001,2019-03-19 00:00:00.000,32003,1,1,0,2,26,10,314,0
06001,2019-03-19 00:00:00.000,48453,1,1,4,0,7,0,0,0
06001,2019-03-19 00:00:00.000,49053,8,12,19,8,9,113,0,572
06001,2019-03-20 00:00:00.000,04013,6,6,15,5,37,39,215,7
06001,2019-03-20 00:00:00.000,06001,514,584,691,1008,2220,3998,17518,33588
06001,2019-03-20 00:00:00.000,06007,5,11,10,11,37,50,446,365
06001,2019-03-20 00:00:00.000,06013,25,33,32,54,151,267,1831,3374
06001,2019-03-20 00:00:00.000,06021,1,2,1,5,0,0,152,0
06001,2019-03-20 00:00:00.000,06037,1,2,1,4,8,23,0,55
06001,2019-03-20 00:00:00.000,06041,3,5,3,1,0,6,0,331
06001,2019-03-20 00:00:00.000,06059,1,5,0,9,3,22,0,485
06001,2019-03-20 00:00:00.000,06067,1,1,1,1,12,17,5,0
06001,2019-03-20 00:00:00.000,06075,69,79,74,112,251,495,1595,3873
06001,2019-03-20 00:00:00.000,06077,4,3,8,14,7,55,0,206
06001,2019-03-20 00:00:00.000,06081,28,31,34,40,84,203,966,3150
06001,2019-03-20 00:00:00.000,06085,50,61,66,82,124,543,2958,3112
06001,2019-03-20 00:00:00.000,06089,4,4,11,0,33,0,771,120
06001,2019-03-20 00:00:00.000,06095,3,5,3,0,7,18,32,428
06001,2019-03-20 00:00:00.000,06113,6,8,11,4,0,14,0,274
06001,2019-03-20 00:00:00.000,06115,1,4,0,1,7,0,0,0
06001,2019-03-20 00:00:00.000,22071,3,2,11,3,16,48,101,113
06001,2019-03-20 00:00:00.000,32003,6,5,10,11,11,78,168,514
06001,2019-03-20 00:00:00.000,32005,2,2,2,0,3,0,61,506
06001,2019-03-20 00:00:00.000,37067,2,1,1,21,0,30,201,359
06001,2019-03-20 00:00:00.000,41047,1,1,2,1,9,1,0,0
06001,2019-03-20 00:00:00.000,48453,1,1,0,10,4,25,187,0
06001,2019-03-20 00:00:00.000,49053,2,1,8,9,0,21,0,0
06001,2019-03-21 00:00:00.000,04013,3,3,5,0,26,0,0,0
06001,2019-03-21 00:00:00.000,06001,515,597,681,817,2147,3926,20907,36393
06001,2019-03-21 00:00:00.000,06013,23,25,24,35,79,590,1291,1833
06001,2019-03-21 00:00:00.000,06017,2,2,2,0,0,2,124,0
06001,2019-03-21 00:00:00.000,06029,1,1,0,2,14,0,0,53
06001,2019-03-21 00:00:00.000,06041,5,5,2,3,9,19,0,0
06001,2019-03-21 00:00:00.000,06053,2,1,7,13,0,0,119,73
06001,2019-03-21 00:00:00.000,06075,61,62,77,113,316,399,2670,3855
06001,2019-03-21 00:00:00.000,06077,1,1,2,2,16,0,0,0
06001,2019-03-21 00:00:00.000,06081,23,25,36,29,74,290,367,2289
06001,2019-03-21 00:00:00.000,06085,43,56,57,101,133,279,1818,3902
06001,2019-03-21 00:00:00.000,06087,1,0,0,4,0,0,112,0
06001,2019-03-21 00:00:00.000,06095,5,9,4,11,45,131,382,655
06001,2019-03-21 00:00:00.000,06113,2,3,2,3,23,52,0,36
06001,2019-03-21 00:00:00.000,22071,8,6,11,8,17,7,233,192
06001,2019-03-21 00:00:00.000,32003,2,0,3,2,15,18,71,0
06001,2019-03-21 00:00:00.000,32005,1,1,0,0,0,19,0,0
06001,2019-03-21 00:00:00.000,32510,1,1,0,8,0,0,28,425
06001,2019-03-21 00:00:00.000,37057,1,4,5,2,0,2,27,615
06001,2019-03-21 00:00:00.000,37067,1,1,9,0,9,8,0,0
06001,2019-03-21 00:00:00.000,48453,3,3,3,3,34,32,0,0
06001,2019-03-22 00:00:00.000,04013,4,4,2,11,32,26,0,142
06001,2019-03-22 00:00:00.000,06001,550,621,763,1011,2466,4553,20465,44862
06001,2019-03-22 00:00:00.000,06009,2,3,0,4,24,140,87,249
06001,2019-03-22 00:00:00.000,06013,20,24,25,34,49,65,827,621
06001,2019-03-22 00:00:00.000,06029,1,0,0,8,0,0,0,0
06001,2019-03-22 00:00:00.000,06037,2,4,5,2,9,29,7,43
06001,2019-03-22 00:00:00.000,06041,3,3,3,3,22,11,344,35
06001,2019-03-22 00:00:00.000,06053,1,1,0,2,2,0,0,114
06001,2019-03-22 00:00:00.000,06059,5,1,8,0,21,27,0,0
06001,2019-03-22 00:00:00.000,06065,1,2,5,1,9,0,0,0
06001,2019-03-22 00:00:00.000,06067,4,3,7,7,82,9,17,0
06001,2019-03-22 00:00:00.000,06071,4,5,12,5,33,18,3,542
06001,2019-03-22 00:00:00.000,06073,4,5,7,15,0,37,212,372
06001,2019-03-22 00:00:00.000,06075,81,88,105,130,284,525,2198,4782
06001,2019-03-22 00:00:00.000,06077,2,2,2,2,1,48,0,18
06001,2019-03-22 00:00:00.000,06081,38,47,58,65,60,217,1073,4162
06001,2019-03-22 00:00:00.000,06085,63,69,129,113,334,370,1928,4899
06001,2019-03-22 00:00:00.000,06095,6,7,6,8,17,62,181,291
06001,2019-03-22 00:00:00.000,22071,1,3,1,0,1,0,103,0
06001,2019-03-22 00:00:00.000,32003,3,3,1,1,24,22,8,0
06001,2019-03-22 00:00:00.000,37067,1,0,1,3,3,142,0,102
06001,2019-03-22 00:00:00.000,48453,1,0,1,1,11,14,0,262
06001,2019-03-22 00:00:00.000,53033,8,12,11,7,4,97,342,649
06001,2019-03-23 00:00:00.000,04013,3,5,0,4,0,14,0,0
06001,2019-03-23 00:00:00.000,06001,486,543,678,922,2115,4471,22077,38712
06001,2019-03-23 00:00:00.000,06013,31,39,33,55,106,332,958,1427
06001,2019-03-23 00:00:00.000,06017,1,1,3,0,8,0,205,0
06001,2019-03-23 00:00:00.000,06019,1,0,2,4,13,0,0,72
06001,2019-03-23 00:00:00.000,06029,5,6,8,3,20,46,193,171
06001,2019-03-23 00:00:00.000,06037,10,15,25,30,39,175,519,1576
06001,2019-03-23 00:00:00.000,06041,2,2,0,1,6,18,186,278
06001,2019-03-23 00:00:00.000,06053,3,3,4,0,0,13,47,0
06001,2019-03-23 00:00:00.000,06055,7,7,13,19,34,39,110,533
06001,2019-03-23 00:00:00.000,06059,3,4,17,5,10,148,199,60
06001,2019-03-23 00:00:00.000,06061,2,5,1,21,0,58,34,161
06001,2019-03-23 00:00:00.000,06065,2,2,2,14,0,0,18,605
06001,2019-03-23 00:00:00.000,06067,8,12,8,3,20,41,289,626
06001,2019-03-23 00:00:00.000,06071,6,5,5,11,12,61,51,378
06001,2019-03-23 00:00:00.000,06073,6,6,7,9,13,108,285,138
06001,2019-03-23 00:00:00.000,06075,46,54,59,80,162,460,2376,2723
06001,2019-03-23 00:00:00.000,06077,1,2,2,0,1,12,0,0
06001,2019-03-23 00:00:00.000,06079,2,3,4,2,10,28,0,1125
06001,2019-03-23 00:00:00.000,06081,28,29,37,67,80,128,1415,2242
06001,2019-03-23 00:00:00.000,06083,8,12,20,17,25,19,834,1922
06001,2019-03-23 00:00:00.000,06085,39,48,44,70,132,267,953,3193
06001,2019-03-23 00:00:00.000,06087,4,14,4,4,33,82,52,328
06001,2019-03-23 00:00:00.000,06095,6,6,9,7,26,51,122,771
06001,2019-03-23 00:00:00.000,06097,1,0,0,3,19,2,29,0
06001,2019-03-23 00:00:00.000,06113,2,2,1,2,1,0,0,107
06001,2019-03-23 00:00:00.000,32003,5,4,7,6,8,2,64,0
06001,2019-03-23 00:00:00.000,32005,1,2,0,0,0,0,0,223
06001,2019-03-23 00:00:00.000,32031,5,1,9,12,0,14,207,0
06001,2019-03-23 00:00:00.000,36061,2,6,4,3,3,70,88,135
06001,2019-03-23 00:00:00.000,42045,1,0,1,0,0,22,50,415
06001,2019-03-23 00:00:00.000,42101,1,0,2,5,0,2,0,181
06001,2019-03-23 00:00:00.000,48453,1,1,3,2,0,0,0,0
06001,2019-03-23 00:00:00.000,53033,6,7,7,8,7,85,178,0
06001,2019-03-24 00:00:00.000,04013,6,6,8,6,12,33,0,611
06001,2019-03-24 00:00:00.000,06001,395,423,578,738,1787,2810,15055,36025
06001,2019-03-24 00:00:00.000,06013,36,41,46,66,151,207,1147,3244
06001,2019-03-24 00:00:00.000,06017,5,2,4,43,22,26,186,452
06001,2019-03-24 00:00:00.000,06029,3,3,9,0,0,16,0,0
06001,2019-03-24 00:00:00.000,06031,1,2,0,3,0,49,0,0
06001,2019-03-24 00:00:00.000,06037,28,34,30,48,102,379,1169,1504
06001,2019-03-24 00:00:00.000,06041,2,6,1,0,5,49,0,261
06001,2019-03-24 00:00:00.000,06045,7,7,7,11,0,0,0,42
06001,2019-03-24 00:00:00.000,06055,3,2,1,4,0,16,175,469
06001,2019-03-24 00:00:00.000,06059,11,7,10,12,100,80,199,532
06001,2019-03-24 00:00:00.000,06065,1,2,2,1,0,0,54,0
06001,2019-03-24 00:00:00.000,06067,3,4,7,4,7,13,33,330
06001,2019-03-24 00:00:00.000,06071,4,0,1,15,48,25,111,12
06001,2019-03-24 00:00:00.000,06073,5,6,5,9,10,0,27,90
06001,2019-03-24 00:00:00.000,06075,25,35,25,42,84,203,674,1797
06001,2019-03-24 00:00:00.000,06077,2,2,5,1,3,12,255,25
06001,2019-03-24 00:00:00.000,06081,21,24,28,37,120,249,974,1826
06001,2019-03-24 00:00:00.000,06085,27,29,39,47,70,302,1681,3147
06001,2019-03-24 00:00:00.000,06087,6,11,13,10,16,136,0,902
06001,2019-03-24 00:00:00.000,06095,5,4,7,2,5,29,193,470
06001,2019-03-24 00:00:00.000,06097,2,4,2,9,0,6,77,415
06001,2019-03-24 00:00:00.000,06111,11,6,8,20,20,46,362,255
06001,2019-03-24 00:00:00.000,12095,2,1,2,14,2,5,77,1039
06001,2019-03-24 00:00:00.000,17031,2,1,0,3,9,0,0,54
06001,2019-03-24 00:00:00.000,32003,8,5,3,6,33,22,209,0
06001,2019-03-24 00:00:00.000,32005,1,1,1,3,10,16,282,205
06001,2019-03-24 00:00:00.000,36061,1,2,0,5,0,0,52,62
06001,2019-03-24 00:00:00.000,39049,2,1,0,7,16,74,23,40
06001,2019-03-24 00:00:00.000,42045,1,0,0,8,0,0,17,0
06001,2019-03-24 00:00:00.000,53033,8,7,14,16,21,22,117,122
06001,2019-03-25 00:00:00.000,06001,445,481,590,690,1678,3558,15835,30683
06001,2019-03-25 00:00:00.000,06013,21,30,37,63,101,254,988,1986
06001,2019-03-25 00:00:00.000,06037,25,37,41,33,181,175,669,1380
06001,2019-03-25 00:00:00.000,06041,1,3,2,0,0,0,0,110
06001,2019-03-25 00:00:00.000,06045,2,2,0,2,0,0,0,6
06001,2019-03-25 00:00:00.000,06059,5,10,10,6,5,81,72,560
06001,2019-03-25 00:00:00.000,06065,2,7,0,1,30,70,11,37
06001,2019-03-25 00:00:00.000,06067,1,5,0,0,2,0,59,0
06001,2019-03-25 00:00:00.000,06073,1,0,1,3,12,4,0,0
06001,2019-03-25 00:00:00.000,06075,62,67,94,138,339,440,2391,4747
06001,2019-03-25 00:00:00.000,06081,63,50,77,120,136,233,1767,3722
06001,2019-03-25 00:00:00.000,06085,53,58,74,82,152,256,2043,4445
06001,2019-03-25 00:00:00.000,06095,1,6,1,3,0,1,49,248
06001,2019-03-25 00:00:00.000,06097,1,1,3,4,0,0,36,108
06001,2019-03-25 00:00:00.000,12095,10,11,18,11,53,41,260,182
06001,2019-03-25 00:00:00.000,32003,9,10,19,15,14,133,489,43
06001,2019-03-25 00:00:00.000,36061,3,0,2,0,1,38,126,0
06001,2019-03-25 00:00:00.000,37067,2,1,2,14,17,95,96,194
06001,2019-03-25 00:00:00.000,39049,5,4,5,7,0,21,452,305
06001,2019-03-25 00:00:00.000,42045,2,0,4,3,8,96,136,251
06001,2019-03-25 00:00:00.000,48453,3,5,6,4,53,112,568,467
06001,2019-03-25 00:00:00.000,53033,1,4,2,6,9,26,7,0
06001,2019-03-26 00:00:00.000,04013,2,3,0,2,1,22,38,65
06001,2019-03-26 00:00:00.000,06001,512,588,728,865,2101,3868,17664,37200
06001,2019-03-26 00:00:00.000,06013,23,29,39,39,117,173,1008,1238
06001,2019-03-26 00:00:00.000,06019,1,0,1,0,0,69,149,0
06001,2019-03-26 00:00:00.000,06029,1,1,0,0,27,13,17,163
06001,2019-03-26 00:00:00.000,06037,22,41,22,33,36,209,1828,1264
06001,2019-03-26 00:00:00.000,06047,1,3,3,4,0,4,0,0
06001,2019-03-26 00:00:00.000,06059,6,6,23,11,68,157,58,489
06001,2019-03-26 00:00:00.000,06067,2,1,4,1,16,18,125,0
06001,2019-03-26 00:00:00.000,06073,7,9,4,23,18,21,308,167
06001,2019-03-26 00:00:00.000,06075,64,77,68,123,302,324,2898,3325
06001,2019-03-26 00:00:00.000,06081,40,47,44,43,227,143,1209,2192
06001,2019-03-26 00:00:00.000,06085,37,43,39,73,132,248,1474,2477
06001,2019-03-26 00:00:00.000,06087,2,0,0,5,6,0,152,190
06001,2019-03-26 00:00:00.000,06089,1,0,1,0,0,11,0,0
06001,2019-03-26 00:00:00.000,06095,2,1,1,0,0,0,0,218
06001,2019-03-26 00:00:00.000,06097,1,0,5,0,6,13,55,0
06001,2019-03-26 00:00:00.000,06111,1,1,3,0,18,33,134,0
06001,2019-03-26 00:00:00.000,12009,3,4,3,8,23,6,0,707
06001,2019-03-26 00:00:00.000,12061,1,1,1,0,0,40,0,0
06001,2019-03-26 00:00:00.000,12095,1,0,1,2,0,0,0,527
06001,2019-03-26 00:00:00.000,12111,1,0,3,4,0,0,31,142
06001,2019-03-26 00:00:00.000,36061,4,5,2,1,4,0,10,0
06001,2019-03-26 00:00:00.000,39049,6,6,9,6,34,69,42,524
06001,2019-03-26 00:00:00.000,41039,1,0,1,1,1,0,45,0
06001,2019-03-26 00:00:00.000,42045,2,2,2,2,10,20,0,0
06001,2019-03-26 00:00:00.000,42101,6,7,5,7,34,46,131,586
06001,2019-03-26 00:00:00.000,48453,4,6,8,8,8,37,185,644
06001,2019-03-26 00:00:00.000,53033,2,4,2,4,13,62,131,0
06001,2019-03-27 00:00:00.000,06001,500,528,758,941,1888,3410,15947,36361
06001,2019-03-27 00:00:00.000,06013,23,23,48,39,118,195,1009,1304
06001,2019-03-27 00:00:00.000,06037,10,4,15,7,42,80,330,803
06001,2019-03-27 00:00:00.000,06059,2,0,4,2,16,8,128,0
06001,2019-03-27 00:00:00.000,06067,1,0,0,0,11,33,0,250
06001,2019-03-27 00:00:00.000,06071,3,3,2,6,7,19,0,15
06001,2019-03-27 00:00:00.000,06073,5,6,8,4,12,64,602,0
06001,2019-03-27 00:00:00.000,06075,55,62,79,80,239,464,2430,4015
06001,2019-03-27 00:00:00.000,06077,3,9,2,8,8,48,0,318
06001,2019-03-27 00:00:00.000,06081,41,35,43,47,169,204,818,2633
06001,2019-03-27 00:00:00.000,06085,35,47,35,66,180,220,1348,1837
06001,2019-03-27 00:00:00.000,06095,2,0,3,0,5,16,2,25
06001,2019-03-27 00:00:00.000,06113,3,7,2,10,12,11,71,785
06001,2019-03-27 00:00:00.000,12086,6,8,6,8,21,90,306,120
06001,2019-03-27 00:00:00.000,12087,4,5,8,3,17,0,280,548
06001,2019-03-27 00:00:00.000,20177,3,4,3,8,29,3,0,200
06001,2019-03-27 00:00:00.000,36061,3,5,4,3,22,43,105,191
06001,2019-03-27 00:00:00.000,41039,1,2,1,6,11,25,30,0
06001,2019-03-27 00:00:00.000,42045,1,2,0,0,0,15,117,128
06001,2019-03-27 00:00:00.000,42101,6,7,6,23,3,34,55,36
06001,2019-03-27 00:00:00.000,48453,5,2,4,10,17,17,55,193
06001,2019-03-27 00:00:00.000,48491,1,0,1,4,0,28,0,38
06001,2019-03-27 00:00:00.000,51059,1,2,3,3,20,0,0,0
06001,2019-03-27 00:00:00.000,53033,2,3,0,0,0,16,0,640
06001,2019-03-28 00:00:00.000,04013,2,2,1,0,16,0,105,80
06001,2019-03-28 00:00:00.000,06001,507,582,743,861,2524,4074,19309,34876
06001,2019-03-28 00:00:00.000,06013,26,26,37,59,131,305,1394,1962
06001,2019-03-28 00:00:00.000,06037,22,19,26,37,58,212,581,1214
06001,2019-03-28 00:00:00.000,06059,1,3,0,6,0,24,0,396
06001,2019-03-28 00:00:00.000,06067,4,4,1,3,18,5,14,0
06001,2019-03-28 00:00:00.000,06071,3,3,4,6,7,17,23,223
06001,2019-03-28 00:00:00.000,06073,1,1,0,0,0,60,31,0
06001,2019-03-28 00:00:00.000,06075,54,69,69,129,172,513,2594,4541
06001,2019-03-28 00:00:00.000,06081,38,40,40,68,164,160,918,2009
06001,2019-03-28 00:00:00.000,06085,55,53,84,94,147,204,1706,3705
06001,2019-03-28 00:00:00.000,06087,1,2,4,3,0,0,0,0
06001,2019-03-28 00:00:00.000,06095,2,2,1,4,27,0,0,236
06001,2019-03-28 00:00:00.000,06113,2,1,3,6,17,34,0,389
06001,2019-03-28 00:00:00.000,12086,4,9,2,9,12,8,73,0
06001,2019-03-28 00:00:00.000,12087,6,5,15,17,20,49,373,841
06001,2019-03-28 00:00:00.000,20177,4,5,6,13,10,91,166,0
06001,2019-03-28 00:00:00.000,27053,2,4,1,0,0,21,0,0
06001,2019-03-28 00:00:00.000,27169,4,11,7,9,12,32,105,454
06001,2019-03-28 00:00:00.000,32003,1,1,1,1,2,19,152,47
06001,2019-03-28 00:00:00.000,36061,3,1,7,0,8,30,165,17
06001,2019-03-28 00:00:00.000,41067,2,6,3,5,0,0,66,76
06001,2019-03-28 00:00:00.000,48453,6,8,7,10,25,49,37,568
06001,2019-03-28 00:00:00.000,53033,4,10,3,1,0,24,0,155
06001,2019-03-29 00:00:00.000,04013,4,7,10,1,67,20,66,153
06001,2019-03-29 00:00:00.000,06001,515,586,747,997,2122,3868,21293,39395
06001,2019-03-29 00:00:00.000,06013,15,15,37,31,29,155,1131,978
06001,2019-03-29 00:00:00.000,06017,4,4,11,2,2,0,504,172
06001,2019-03-29 00:00:00.000,06019,1,1,0,0,1,0,0,0
06001,2019-03-29 00:00:00.000,06029,1,0,0,6,26,0,55,1080
06001,2019-03-29 00:00:00.000,06037,10,12,2,17,61,125,626,519
06001,2019-03-29 00:00:00.000,06041,1,0,2,0,0,2,0,0
06001,2019-03-29 00:00:00.000,06047,2,2,2,0,0,49,0,597
06001,2019-03-29 00:00:00.000,06053,2,2,2,7,0,64,176,588
06001,2019-03-29 00:00:00.000,06065,1,0,1,0,0,0,0,75
06001,2019-03-29 00:00:00.000,06067,3,4,10,5,17,56,178,979
06001,2019-03-29 00:00:00.000,06073,6,7,10,3,24,52,274,146
06001,2019-03-29 00:00:00.000,06075,58,63,71,95,262,450,2367,5539
06001,2019-03-29 00:00:00.000,06077,4,6,4,7,7,0,141,6
06001,2019-03-29 00:00:00.000,06081,50,61,59,95,194,382,1507,3661
06001,2019-03-29 00:00:00.000,06085,44,57,64,77,145,259,1788,2332
06001,2019-03-29 00:00:00.000,06095,2,3,3,8,14,47,0,0
06001,2019-03-29 00:00:00.000,12086,9,12,16,30,116,112,212,1448
06001,2019-03-29 00:00:00.000,20177,3,5,3,2,5,0,4,195
06001,2019-03-29 00:00:00.000,27109,1,2,0,2,0,9,89,425
06001,2019-03-29 00:00:00.000,27169,3,2,4,5,49,1,110,303
06001,2019-03-29 00:00:00.000,32031,3,2,5,3,17,68,263,13
06001,2019-03-29 00:00:00.000,34013,2,3,2,1,0,0,0,340
06001,2019-03-29 00:00:00.000,36061,2,3,0,2,44,38,44,303
06001,2019-03-29 00:00:00.000,36081,2,4,0,3,0,33,23,44
06001,2019-03-29 00:00:00.000,48453,3,2,4,6,4,28,175,31
06001,2019-03-29 00:00:00.000,48491,1,1,1,2,36,0,0,0
06001,2019-03-30 00:00:00.000,04013,10,18,12,28,0,59,44,220
06001,2019-03-30 00:00:00.000,06001,418,522,596,776,2093,3379,17801,27041
06001,2019-03-30 00:00:00.000,06013,14,20,22,36,52,96,588,1895
06001,2019-03-30 00:00:00.000,06017,5,5,6,1,6,16,0,0
06001,2019-03-30 00:00:00.000,06019,1,3,0,2,10,0,0,0
06001,2019-03-30 00:00:00.000,06029,1,2,0,2,11,0,129,0
06001,2019-03-30 00:00:00.000,06037,23,31,25,55,129,105,1150,1577
06001,2019-03-30 00:00:00.000,06053,3,4,12,9,5,9,107,341
06001,2019-03-30 00:00:00.000,06057,1,1,1,0,0,0,89,17
06001,2019-03-30 00:00:00.000,06059,4,3,4,3,0,24,0,170
06001,2019-03-30 00:00:00.000,06065,2,4,0,2,0,0,37,71
06001,2019-03-30 00:00:00.000,06067,9,10,8,9,12,43,43,649
06001,2019-03-30 00:00:00.000,06073,4,4,1,2,24,24,193,143
06001,2019-03-30 00:00:00.000,06075,23,23,38,56,123,268,475,1163
06001,2019-03-30 00:00:00.000,06077,3,4,1,6,3,17,0,0
06001,2019-03-30 00:00:00.000,06079,1,0,1,0,0,20,0,222
06001,2019-03-30 00:00:00.000,06081,23,29,20,74,73,137,482,2246
06001,2019-03-30 00:00:00.000,06083,1,0,7,1,0,0,142,0
06001,2019-03-30 00:00:00.000,06085,44,44,64,71,110,259,1112,3317
06001,2019-03-30 00:00:00.000,06087,3,3,5,3,0,0,91,201
06001,2019-03-30 00:00:00.000,06089,4,7,7,7,22,6,96,496
06001,2019-03-30 00:00:00.000,06095,2,2,3,18,6,0,21,259
06001,2019-03-30 00:00:00.000,06099,5,7,11,17,22,34,155,290
06001,2019-03-30 00:00:00.000,06113,2,3,5,2,10,0,12,12
06001,2019-03-30 00:00:00.000,12086,6,6,6,13,0,42,256,0
06001,2019-03-30 00:00:00.000,12095,10,9,15,6,28,17,117,48
06001,2019-03-30 00:00:00.000,20177,1,2,2,1,0,14,156,0
06001,2019-03-30 00:00:00.000,32003,3,4,6,2,15,38,0,92
06001,2019-03-30 00:00:00.000,32005,1,5,2,0,29,21,0,156
06001,2019-03-30 00:00:00.000,36061,6,6,1,2,11,22,294,148
06001,2019-03-30 00:00:00.000,36081,2,1,4,3,29,24,256,0
06001,2019-03-30 00:00:00.000,48085,2,1,0,0,16,0,0,487
06001,2019-03-30 00:00:00.000,48113,3,1,0,1,8,19,430,127
06001,2019-03-30 00:00:00.000,48201,2,3,3,4,13,18,0,81
06001,2019-03-31 00:00:00.000,04013,6,7,11,11,18,2,0,542
06001,2019-03-31 00:00:00.000,06001,368,431,573,760,1496,3669,17617,27778
06001,2019-03-31 00:00:00.000,06005,2,4,1,4,14,0,159,0
06001,2019-03-31 00:00:00.000,06007,3,7,5,4,9,0,229,0
06001,2019-03-31 00:00:00.000,06013,25,30,31,42,145,103,1771,952
06001,2019-03-31 00:00:00.000,06017,12,13,23,10,43,229,544,1982
06001,2019-03-31 00:00:00.000,06037,12,15,7,20,34,23,491,1186
06001,2019-03-31 00:00:00.000,06053,3,3,2,4,33,25,171,549
06001,2019-03-31 00:00:00.000,06059,14,13,12,9,0,22,0,0
06001,2019-03-31 00:00:00.000,06061,1,0,0,0,1,11,60,139
06001,2019-03-31 00:00:00.000,06065,5,5,7,11,1,0,191,472
06001,2019-03-31 00:00:00.000,06067,11,12,23,13,73,224,926,1656
06001,2019-03-31 00:00:00.000,06071,3,4,0,9,0,14,53,0
06001,2019-03-31 00:00:00.000,06073,2,0,4,6,0,30,0,0
06001,2019-03-31 00:00:00.000,06075,25,28,47,73,146,321,1231,2638
06001,2019-03-31 00:00:00.000,06077,2,3,7,5,26,0,0,0
06001,2019-03-31 00:00:00.000,06079,1,1,3,0,2,18,317,0
06001,2019-03-31 00:00:00.000,06081,24,26,33,66,132,96,528,2701
06001,2019-03-31 00:00:00.000,06083,9,10,8,10,1,0,0,78
